iteration,mu_friction_coeff,chain_tension_N,power_W,chain_speed_ms,efficiency_11sp_pct,efficiency_12sp_pct,delta_efficiency_pct,loss_11sp_pct,loss_12sp_pct
7922,0.003536,906.03,203.63,0.2247,96.11,96.3399,0.2299,3.89,3.6601
7923,0.002923,902.61,281.86,0.3123,96.7848,96.9748,0.19,3.2152,3.0252
7924,0.003895,734.9,288.65,0.3928,95.7152,95.9684,0.2532,4.2848,4.0316
7925,0.003041,734.03,213.77,0.2912,96.6553,96.8529,0.1976,3.3447,3.1471
7926,0.003409,855.01,253.67,0.2967,96.2501,96.4717,0.2216,3.7499,3.5283
7927,0.002816,917.74,179.21,0.1953,96.9028,97.0858,0.183,3.0972,2.9142
7928,0.003701,709.11,209.28,0.2951,95.9289,96.1695,0.2406,4.0711,3.8305
7929,0.003944,737.46,232.54,0.3153,95.6618,95.9181,0.2563,4.3382,4.0819
7930,0.003697,909.83,257.12,0.2826,95.9331,96.1734,0.2403,4.0669,3.8266
7931,0.004154,680.23,193.72,0.2848,95.4301,95.7002,0.27,4.5699,4.2998
7932,0.003617,954.86,234.84,0.2459,96.0211,96.2562,0.2351,3.9789,3.7438
7933,0.002949,789.98,243.37,0.3081,96.7565,96.9482,0.1917,3.2435,3.0518
7934,0.003472,731.78,198.41,0.2711,96.1804,96.4061,0.2257,3.8196,3.5939
7935,0.003645,848.64,194.46,0.2291,95.991,96.2279,0.2369,4.009,3.7721
7936,0.003569,743.91,233.56,0.314,96.0745,96.3064,0.232,3.9255,3.6936
7937,0.004143,860.95,197.56,0.2295,95.4422,95.7116,0.2693,4.5578,4.2884
7938,0.004094,992.28,291.18,0.2934,95.4966,95.7627,0.2661,4.5034,4.2373
7939,0.003207,942.89,166.4,0.1765,96.472,96.6805,0.2085,3.528,3.3195
7940,0.004126,811.76,222.43,0.274,95.4613,95.7295,0.2682,4.5387,4.2705
7941,0.003616,874.36,293.01,0.3351,96.0226,96.2576,0.235,3.9774,3.7424
7942,0.002995,1005.47,279.45,0.2779,96.7058,96.9005,0.1947,3.2942,3.0995
7943,0.004014,799.31,163.92,0.2051,95.5842,95.8451,0.2609,4.4158,4.1549
7944,0.003546,707.29,167.12,0.2363,96.0994,96.3299,0.2305,3.9006,3.6701
7945,0.004168,858.7,155.91,0.1816,95.4154,95.6863,0.2709,4.5846,4.3137
7946,0.004022,802.76,156.54,0.195,95.5755,95.837,0.2614,4.4245,4.163
7947,0.003806,742.44,190.47,0.2565,95.8137,96.061,0.2474,4.1863,3.939
7948,0.003786,741.52,292.18,0.394,95.8358,96.0819,0.2461,4.1642,3.9181
7949,0.003586,982.26,202.44,0.2061,96.0558,96.2889,0.2331,3.9442,3.7111
7950,0.003448,696.93,184.94,0.2654,96.2069,96.431,0.2241,3.7931,3.569
7951,0.002823,728.04,179.43,0.2465,96.8943,97.0779,0.1835,3.1057,2.9221
7952,0.002973,928.57,172.49,0.1858,96.7298,96.9231,0.1932,3.2702,3.0769
7953,0.003687,701.69,226.08,0.3222,95.9442,96.1839,0.2397,4.0558,3.8161
7954,0.00397,692.28,191.29,0.2763,95.6332,95.8912,0.258,4.3668,4.1088
7955,0.0036,1009.47,210.23,0.2083,96.0397,96.2737,0.234,3.9603,3.7263
7956,0.0037,797.17,299.32,0.3755,95.9296,96.1701,0.2405,4.0704,3.8299
7957,0.003027,969.33,211.21,0.2179,96.6704,96.8672,0.1967,3.3296,3.1328
7958,0.003095,720.48,234.12,0.3249,96.5953,96.7965,0.2012,3.4047,3.2035
7959,0.003338,981.39,152.05,0.1549,96.328,96.5449,0.217,3.672,3.4551
7960,0.004133,897.24,152.97,0.1705,95.4536,95.7222,0.2687,4.5464,4.2778
7961,0.002991,768.97,175.91,0.2288,96.7104,96.9048,0.1944,3.2896,3.0952
7962,0.003339,921.6,170.83,0.1854,96.3273,96.5443,0.217,3.6727,3.4557
7963,0.003782,875.23,204.52,0.2337,95.8393,96.0852,0.2459,4.1607,3.9148
7964,0.003457,949.49,245.26,0.2583,96.1969,96.4216,0.2247,3.8031,3.5784
7965,0.004192,917.08,198.99,0.217,95.389,95.6615,0.2725,4.611,4.3385
7966,0.004038,914.73,271.01,0.2963,95.5584,95.8209,0.2625,4.4416,4.1791
7967,0.003868,783.73,291.91,0.3725,95.7455,95.9969,0.2514,4.2545,4.0031
7968,0.004145,804.94,211.2,0.2624,95.44,95.7095,0.2695,4.56,4.2905
7969,0.003888,848.65,157.45,0.1855,95.7235,95.9762,0.2527,4.2765,4.0238
7970,0.003333,987.09,268.35,0.2719,96.3341,96.5508,0.2166,3.6659,3.4492
7971,0.003307,783.34,290.96,0.3714,96.3627,96.5776,0.2149,3.6373,3.4224
7972,0.003106,792.3,159.84,0.2017,96.5829,96.7849,0.2019,3.4171,3.2151
7973,0.003333,825.91,232.35,0.2813,96.3335,96.5502,0.2167,3.6665,3.4498
7974,0.003551,959.73,203.09,0.2116,96.0939,96.3247,0.2308,3.9061,3.6753
7975,0.004024,747.53,262.13,0.3507,95.574,95.8356,0.2615,4.426,4.1644
7976,0.003175,747.42,194.5,0.2602,96.5078,96.7141,0.2064,3.4922,3.2859
7977,0.003838,757.74,290.97,0.384,95.7782,96.0277,0.2495,4.2218,3.9723
7978,0.003294,865.99,214.34,0.2475,96.3761,96.5903,0.2141,3.6239,3.4097
7979,0.003024,821.61,224.18,0.2729,96.6736,96.8701,0.1966,3.3264,3.1299
7980,0.003408,813.16,194.96,0.2398,96.2514,96.4729,0.2215,3.7486,3.5271
7981,0.003238,732.45,279.1,0.3811,96.4377,96.6482,0.2105,3.5623,3.3518
7982,0.003936,840.74,228.68,0.272,95.6704,95.9263,0.2558,4.3296,4.0737
7983,0.002806,852.68,241.34,0.283,96.913,97.0954,0.1824,3.087,2.9046
7984,0.003141,942.87,247.57,0.2626,96.5447,96.7489,0.2042,3.4553,3.2511
7985,0.00388,887.43,182.77,0.206,95.732,95.9842,0.2522,4.268,4.0158
7986,0.003961,765.62,186.58,0.2437,95.6432,95.9006,0.2574,4.3568,4.0994
7987,0.004166,826.41,239.56,0.2899,95.4179,95.6887,0.2708,4.5821,4.3113
7988,0.003272,862.09,203.4,0.2359,96.4007,96.6134,0.2127,3.5993,3.3866
7989,0.003868,948.75,197.87,0.2086,95.7447,95.9962,0.2514,4.2553,4.0038
7990,0.002883,1018.14,154.78,0.152,96.8283,97.0157,0.1874,3.1717,2.9843
7991,0.003045,771.51,219.52,0.2845,96.6507,96.8486,0.1979,3.3493,3.1514
7992,0.003826,682.78,218.68,0.3203,95.7915,96.0401,0.2487,4.2085,3.9599
7993,0.003193,992.04,263.72,0.2658,96.4882,96.6958,0.2075,3.5118,3.3042
7994,0.003862,872.83,254.54,0.2916,95.7519,96.003,0.251,4.2481,3.997
7995,0.003426,990.99,223.5,0.2255,96.2319,96.4545,0.2227,3.7681,3.5455
7996,0.002999,1010.52,197.21,0.1952,96.7015,96.8964,0.1949,3.2985,3.1036
7997,0.003689,993.51,250.04,0.2517,95.9422,96.182,0.2398,4.0578,3.818
7998,0.004157,681.63,234.33,0.3438,95.427,95.6972,0.2702,4.573,4.3028
7999,0.00284,823.38,200.26,0.2432,96.876,97.0606,0.1846,3.124,2.9394
8000,0.00419,717.38,155.77,0.2171,95.3911,95.6634,0.2723,4.6089,4.3366
8001,0.002986,917.05,150.73,0.1644,96.7157,96.9098,0.1941,3.2843,3.0902
8002,0.004189,687.87,177.75,0.2584,95.3916,95.6639,0.2723,4.6084,4.3361
8003,0.003587,785.96,201.51,0.2564,96.054,96.2872,0.2332,3.946,3.7128
8004,0.004039,727.35,219.6,0.3019,95.5575,95.82,0.2625,4.4425,4.18
8005,0.003171,912.49,250.85,0.2749,96.5122,96.7183,0.2061,3.4878,3.2817
8006,0.003126,756.09,223.72,0.2959,96.5619,96.765,0.2032,3.4381,3.235
8007,0.004002,937.87,178.21,0.19,95.598,95.8581,0.2601,4.402,4.1419
8008,0.003916,926.46,165.09,0.1782,95.6919,95.9464,0.2546,4.3081,4.0536
8009,0.002999,903.32,236.42,0.2617,96.701,96.8959,0.1949,3.299,3.1041
8010,0.003185,975.44,210.17,0.2155,96.4969,96.7039,0.207,3.5031,3.2961
8011,0.003059,836.64,189.63,0.2267,96.6356,96.8344,0.1988,3.3644,3.1656
8012,0.003572,965.77,207.05,0.2144,96.0709,96.3031,0.2322,3.9291,3.6969
8013,0.003056,907.06,166.65,0.1837,96.6379,96.8366,0.1987,3.3621,3.1634
8014,0.002872,803.58,183.52,0.2284,96.8413,97.0279,0.1867,3.1587,2.9721
8015,0.003069,923.07,202.51,0.2194,96.6236,96.8232,0.1995,3.3764,3.1768
8016,0.00321,1004.55,188.93,0.1881,96.4695,96.6781,0.2086,3.5305,3.3219
8017,0.003859,1012.11,269.73,0.2665,95.7548,96.0057,0.2509,4.2452,3.9943
8018,0.003953,892.78,237.69,0.2662,95.6514,95.9083,0.257,4.3486,4.0917
8019,0.003254,706.65,249.83,0.3535,96.4208,96.6323,0.2115,3.5792,3.3677
8020,0.004092,796.97,203.62,0.2555,95.4983,95.7643,0.266,4.5017,4.2357
8021,0.003858,754.77,218.06,0.2889,95.7561,96.0068,0.2508,4.2439,3.9932
8022,0.002844,940.06,170.36,0.1812,96.8719,97.0567,0.1848,3.1281,2.9433
8023,0.003061,967.37,212.36,0.2195,96.6328,96.8318,0.199,3.3672,3.1682
8024,0.00308,830.37,207.79,0.2502,96.6123,96.8125,0.2002,3.3877,3.1875
8025,0.004197,727.74,163.03,0.224,95.3836,95.6564,0.2728,4.6164,4.3436
8026,0.003244,841.71,294.5,0.3499,96.4311,96.642,0.2109,3.5689,3.358
8027,0.003807,939.25,262.07,0.279,95.8125,96.06,0.2474,4.1875,3.94
8028,0.003865,767.49,165.23,0.2153,95.748,95.9992,0.2513,4.252,4.0008
8029,0.003855,689.77,188.63,0.2735,95.76,96.0105,0.2505,4.24,3.9895
8030,0.002966,1011.74,248.25,0.2454,96.7375,96.9303,0.1928,3.2625,3.0697
8031,0.003349,684.8,243.22,0.3552,96.3159,96.5336,0.2177,3.6841,3.4664
8032,0.002883,874.15,162.58,0.186,96.8288,97.0162,0.1874,3.1712,2.9838
8033,0.003965,761.77,268.51,0.3525,95.6383,95.8961,0.2577,4.3617,4.1039
8034,0.003129,890.28,200.4,0.2251,96.5583,96.7617,0.2034,3.4417,3.2383
8035,0.002903,933.21,291.15,0.312,96.8064,96.9951,0.1887,3.1936,3.0049
8036,0.003235,691.05,199.49,0.2887,96.4414,96.6517,0.2103,3.5586,3.3483
8037,0.003662,880.66,171.43,0.1947,95.9721,96.2101,0.238,4.0279,3.7899
8038,0.003949,990.89,255.58,0.2579,95.6558,95.9125,0.2567,4.3442,4.0875
8039,0.003386,757.37,270.57,0.3573,96.2751,96.4952,0.2201,3.7249,3.5048
8040,0.004127,1003.77,182.3,0.1816,95.4606,95.7289,0.2682,4.5394,4.2711
8041,0.003894,961.45,229.65,0.2389,95.7163,95.9694,0.2531,4.2837,4.0306
8042,0.003578,1005.47,196.29,0.1952,96.0637,96.2963,0.2326,3.9363,3.7037
8043,0.003282,998.16,248.64,0.2491,96.39,96.6033,0.2133,3.61,3.3967
8044,0.00371,699.44,205.39,0.2937,95.9187,96.1598,0.2412,4.0813,3.8402
8045,0.003942,816.25,204.94,0.2511,95.6635,95.9197,0.2562,4.3365,4.0803
8046,0.004003,729.22,176.36,0.2418,95.5971,95.8573,0.2602,4.4029,4.1427
8047,0.003811,716.4,188.3,0.2628,95.8076,96.0553,0.2477,4.1924,3.9447
8048,0.00346,940.82,216.23,0.2298,96.1941,96.419,0.2249,3.8059,3.581
8049,0.003453,886.17,159.59,0.1801,96.2015,96.426,0.2245,3.7985,3.574
8050,0.003806,779.55,153.64,0.1971,95.8138,96.0611,0.2474,4.1862,3.9389
8051,0.003199,767.98,284.3,0.3702,96.4807,96.6887,0.208,3.5193,3.3113
8052,0.00353,920.46,247.03,0.2684,96.1171,96.3466,0.2294,3.8829,3.6534
8053,0.003148,980.2,205.88,0.21,96.537,96.7416,0.2046,3.463,3.2584
8054,0.004081,708.75,155.72,0.2197,95.5104,95.7757,0.2653,4.4896,4.2243
8055,0.003714,733.31,297.2,0.4053,95.9141,96.1556,0.2414,4.0859,3.8444
8056,0.003477,720.36,246.38,0.342,96.1749,96.401,0.226,3.8251,3.599
8057,0.003249,818.72,252.5,0.3084,96.4261,96.6373,0.2112,3.5739,3.3627
8058,0.002961,908.87,220.15,0.2422,96.7434,96.9358,0.1924,3.2566,3.0642
8059,0.002977,987.1,293.99,0.2978,96.7252,96.9187,0.1935,3.2748,3.0813
8060,0.003932,989.3,182.04,0.184,95.6743,95.9299,0.2556,4.3257,4.0701
8061,0.003026,717.92,214.1,0.2982,96.6709,96.8677,0.1967,3.3291,3.1323
8062,0.003759,708.35,158.04,0.2231,95.8646,96.109,0.2444,4.1354,3.891
8063,0.003505,757.72,242.78,0.3204,96.1447,96.3725,0.2278,3.8553,3.6275
8064,0.003019,881.86,186.93,0.212,96.6786,96.8749,0.1963,3.3214,3.1251
8065,0.003594,705.68,198.34,0.2811,96.0465,96.2801,0.2336,3.9535,3.7199
8066,0.003105,836.57,266.7,0.3188,96.5845,96.7864,0.2018,3.4155,3.2136
8067,0.002959,689.15,170.54,0.2475,96.7446,96.9369,0.1924,3.2554,3.0631
8068,0.003519,833.42,150.15,0.1802,96.1287,96.3574,0.2288,3.8713,3.6426
8069,0.003701,797.73,239.23,0.2999,95.9291,96.1696,0.2406,4.0709,3.8304
8070,0.003666,927.86,205.97,0.222,95.9671,96.2054,0.2383,4.0329,3.7946
8071,0.003075,766.46,197.67,0.2579,96.6174,96.8173,0.1999,3.3826,3.1827
8072,0.002814,1015.99,150.88,0.1485,96.9041,97.087,0.1829,3.0959,2.913
8073,0.003887,808.28,271.04,0.3353,95.7248,95.9774,0.2526,4.2752,4.0226
8074,0.003142,848.08,241.94,0.2853,96.5442,96.7484,0.2042,3.4558,3.2516
8075,0.004042,933.22,196.45,0.2105,95.5539,95.8167,0.2627,4.4461,4.1833
8076,0.003285,698.8,239.17,0.3423,96.3868,96.6003,0.2135,3.6132,3.3997
8077,0.003504,833.88,209.49,0.2512,96.1454,96.3732,0.2278,3.8546,3.6268
8078,0.003133,944.9,190.83,0.202,96.5539,96.7575,0.2036,3.4461,3.2425
8079,0.003646,924.4,180.86,0.1956,95.9889,96.226,0.237,4.0111,3.774
8080,0.003371,914.52,251.91,0.2755,96.2915,96.5107,0.2191,3.7085,3.4893
8081,0.003217,703.39,256.65,0.3649,96.4617,96.6708,0.2091,3.5383,3.3292
8082,0.003005,948.19,231.26,0.2439,96.6949,96.8902,0.1953,3.3051,3.1098
8083,0.002935,705.68,186.54,0.2643,96.7718,96.9625,0.1908,3.2282,3.0375
8084,0.003569,724.94,175.88,0.2426,96.0738,96.3058,0.232,3.9262,3.6942
8085,0.002868,935.12,165.02,0.1765,96.8454,97.0318,0.1864,3.1546,2.9682
8086,0.003142,807.6,165.08,0.2044,96.5434,96.7476,0.2043,3.4566,3.2524
8087,0.003235,730.63,164.78,0.2255,96.4418,96.6521,0.2103,3.5582,3.3479
8088,0.00355,865.95,204.25,0.2359,96.0955,96.3262,0.2307,3.9045,3.6738
8089,0.00313,690.72,232.53,0.3366,96.5565,96.76,0.2035,3.4435,3.24
8090,0.003076,928.61,282.22,0.3039,96.6166,96.8166,0.1999,3.3834,3.1834
8091,0.003741,857.81,258.55,0.3014,95.8849,96.1281,0.2432,4.1151,3.8719
8092,0.003692,755.57,276.16,0.3655,95.9388,96.1787,0.24,4.0612,3.8213
8093,0.003133,872.22,250.13,0.2868,96.5542,96.7578,0.2036,3.4458,3.2422
8094,0.00292,999.06,221.83,0.222,96.7876,96.9775,0.1898,3.2124,3.0225
8095,0.003144,809.33,151.89,0.1877,96.5419,96.7462,0.2043,3.4581,3.2538
8096,0.003849,881.45,195.94,0.2223,95.7664,96.0166,0.2502,4.2336,3.9834
8097,0.003481,843.93,156.93,0.1859,96.1714,96.3977,0.2262,3.8286,3.6023
8098,0.002832,724.0,188.55,0.2604,96.8844,97.0685,0.1841,3.1156,2.9315
8099,0.003804,945.38,294.98,0.312,95.8154,96.0627,0.2473,4.1846,3.9373
8100,0.004079,835.3,215.06,0.2575,95.5135,95.7786,0.2651,4.4865,4.2214
8101,0.003177,804.16,269.14,0.3347,96.5057,96.7122,0.2065,3.4943,3.2878
8102,0.003912,908.24,275.69,0.3035,95.6965,95.9508,0.2543,4.3035,4.0492
8103,0.003249,741.3,218.82,0.2952,96.4262,96.6374,0.2112,3.5738,3.3626
8104,0.003541,707.52,166.52,0.2354,96.1052,96.3354,0.2301,3.8948,3.6646
8105,0.003894,936.18,243.33,0.2599,95.7171,95.9702,0.2531,4.2829,4.0298
8106,0.003918,783.34,188.93,0.2412,95.6902,95.9449,0.2547,4.3098,4.0551
8107,0.003309,885.87,171.27,0.1933,96.3604,96.5755,0.2151,3.6396,3.4245
8108,0.003354,795.07,273.41,0.3439,96.311,96.529,0.218,3.689,3.471
8109,0.00364,834.2,224.78,0.2695,95.9959,96.2325,0.2366,4.0041,3.7675
8110,0.003131,831.69,252.65,0.3038,96.5561,96.7596,0.2035,3.4439,3.2404
8111,0.002963,936.78,225.15,0.2403,96.7409,96.9334,0.1926,3.2591,3.0666
8112,0.003381,728.06,213.85,0.2937,96.2805,96.5003,0.2198,3.7195,3.4997
8113,0.003619,816.27,170.17,0.2085,96.0196,96.2548,0.2352,3.9804,3.7452
8114,0.003362,961.92,288.55,0.3,96.3013,96.5199,0.2186,3.6987,3.4801
8115,0.003417,754.38,153.79,0.2039,96.2414,96.4635,0.2221,3.7586,3.5365
8116,0.003309,750.54,164.77,0.2195,96.3603,96.5754,0.2151,3.6397,3.4246
8117,0.003562,969.7,221.67,0.2286,96.0815,96.3131,0.2315,3.9185,3.6869
8118,0.003201,1017.54,174.88,0.1719,96.4788,96.6869,0.2081,3.5212,3.3131
8119,0.002996,913.71,289.14,0.3164,96.7047,96.8994,0.1947,3.2953,3.1006
8120,0.003866,778.15,207.12,0.2662,95.7474,95.9987,0.2513,4.2526,4.0013
8121,0.002896,781.02,208.65,0.2671,96.814,97.0022,0.1883,3.186,2.9978
8122,0.003334,848.04,180.72,0.2131,96.3329,96.5495,0.2167,3.6671,3.4505
8123,0.003106,780.93,252.0,0.3227,96.5836,96.7855,0.2019,3.4164,3.2145
8124,0.0029,835.41,266.87,0.3194,96.8097,96.9982,0.1885,3.1903,3.0018
8125,0.003758,739.2,250.64,0.3391,95.8663,96.1106,0.2443,4.1337,3.8894
8126,0.003324,780.48,184.01,0.2358,96.3431,96.5592,0.2161,3.6569,3.4408
8127,0.003641,1016.72,260.57,0.2563,95.9945,96.2312,0.2367,4.0055,3.7688
8128,0.00309,993.85,189.29,0.1905,96.6009,96.8018,0.2009,3.3991,3.1982
8129,0.002838,765.09,196.98,0.2575,96.8781,97.0626,0.1845,3.1219,2.9374
8130,0.003554,872.23,238.97,0.274,96.0905,96.3215,0.231,3.9095,3.6785
8131,0.004063,995.17,182.47,0.1834,95.5303,95.7944,0.2641,4.4697,4.2056
8132,0.003572,945.0,184.7,0.1954,96.0711,96.3033,0.2322,3.9289,3.6967
8133,0.00284,864.04,222.96,0.258,96.8764,97.061,0.1846,3.1236,2.939
8134,0.003645,897.84,210.23,0.2342,95.9908,96.2277,0.2369,4.0092,3.7723
8135,0.003118,966.6,264.83,0.274,96.5704,96.7731,0.2027,3.4296,3.2269
8136,0.003607,741.58,292.81,0.3948,96.032,96.2664,0.2345,3.968,3.7336
8137,0.003891,920.36,292.21,0.3175,95.7196,95.9726,0.2529,4.2804,4.0274
8138,0.002959,898.91,222.38,0.2474,96.745,96.9374,0.1923,3.255,3.0626
8139,0.002881,792.14,183.46,0.2316,96.8312,97.0185,0.1872,3.1688,2.9815
8140,0.00289,988.67,157.48,0.1593,96.8208,97.0087,0.1879,3.1792,2.9913
8141,0.00384,913.1,236.85,0.2594,95.776,96.0256,0.2496,4.224,3.9744
8142,0.002915,833.57,169.24,0.203,96.7938,96.9832,0.1895,3.2062,3.0168
8143,0.00302,843.14,227.79,0.2702,96.6784,96.8747,0.1963,3.3216,3.1253
8144,0.002829,862.4,216.95,0.2516,96.8885,97.0724,0.1839,3.1115,2.9276
8145,0.003617,1016.23,210.07,0.2067,96.0216,96.2567,0.2351,3.9784,3.7433
8146,0.002875,961.31,200.2,0.2083,96.8377,97.0246,0.1869,3.1623,2.9754
8147,0.003427,888.36,268.51,0.3023,96.2298,96.4526,0.2228,3.7702,3.5474
8148,0.003818,903.1,274.89,0.3044,95.8001,96.0483,0.2482,4.1999,3.9517
8149,0.003468,776.85,242.15,0.3117,96.1853,96.4107,0.2254,3.8147,3.5893
8150,0.003674,699.34,174.18,0.2491,95.9586,96.1974,0.2388,4.0414,3.8026
8151,0.004016,716.19,168.64,0.2355,95.5829,95.8439,0.261,4.4171,4.1561
8152,0.003191,970.25,268.58,0.2768,96.4901,96.6975,0.2074,3.5099,3.3025
8153,0.004183,801.02,260.67,0.3254,95.3987,95.6706,0.2719,4.6013,4.3294
8154,0.003574,861.74,165.3,0.1918,96.0685,96.3009,0.2323,3.9315,3.6991
8155,0.004117,1009.09,214.9,0.213,95.4717,95.7392,0.2676,4.5283,4.2608
8156,0.00349,894.83,252.71,0.2824,96.1615,96.3883,0.2268,3.8385,3.6117
8157,0.004141,920.23,210.96,0.2292,95.4453,95.7145,0.2691,4.5547,4.2855
8158,0.003141,1017.67,180.02,0.1769,96.5454,96.7495,0.2041,3.4546,3.2505
8159,0.002932,882.77,297.16,0.3366,96.7751,96.9656,0.1906,3.2249,3.0344
8160,0.003313,799.82,272.7,0.3409,96.3556,96.5709,0.2154,3.6444,3.4291
8161,0.003843,936.12,165.5,0.1768,95.7729,96.0227,0.2498,4.2271,3.9773
8162,0.003635,886.99,182.69,0.206,96.0011,96.2374,0.2363,3.9989,3.7626
8163,0.004079,852.42,163.3,0.1916,95.5127,95.7778,0.2652,4.4873,4.2222
8164,0.003975,751.83,277.94,0.3697,95.6277,95.886,0.2584,4.3723,4.114
8165,0.003795,900.41,283.06,0.3144,95.8258,96.0724,0.2467,4.1742,3.9276
8166,0.002875,860.34,292.16,0.3396,96.8375,97.0244,0.1869,3.1625,2.9756
8167,0.003777,718.7,181.08,0.252,95.8455,96.091,0.2455,4.1545,3.909
8168,0.003953,849.86,213.9,0.2517,95.6521,95.909,0.2569,4.3479,4.091
8169,0.003491,744.1,252.49,0.3393,96.1596,96.3866,0.2269,3.8404,3.6134
8170,0.00304,812.27,270.37,0.3329,96.6555,96.8531,0.1976,3.3445,3.1469
8171,0.003767,823.34,168.08,0.2041,95.8558,96.1007,0.2449,4.1442,3.8993
8172,0.003973,706.14,242.09,0.3428,95.6301,95.8883,0.2582,4.3699,4.1117
8173,0.003538,771.04,155.49,0.2017,96.1086,96.3385,0.2299,3.8914,3.6615
8174,0.003987,785.56,240.31,0.3059,95.6143,95.8734,0.2592,4.3857,4.1266
8175,0.002879,841.92,174.5,0.2073,96.8333,97.0204,0.1871,3.1667,2.9796
8176,0.0033,780.59,227.38,0.2913,96.3698,96.5843,0.2145,3.6302,3.4157
8177,0.003266,756.47,254.23,0.3361,96.4073,96.6196,0.2123,3.5927,3.3804
8178,0.004065,958.91,185.16,0.1931,95.5281,95.7924,0.2642,4.4719,4.2076
8179,0.003637,879.24,263.78,0.3,95.9995,96.2359,0.2364,4.0005,3.7641
8180,0.002973,843.82,191.77,0.2273,96.7296,96.9228,0.1933,3.2704,3.0772
8181,0.003826,885.28,173.12,0.1956,95.7919,96.0406,0.2487,4.2081,3.9594
8182,0.004075,944.25,283.8,0.3006,95.5174,95.7823,0.2649,4.4826,4.2177
8183,0.002948,954.97,160.46,0.168,96.757,96.9486,0.1916,3.243,3.0514
8184,0.00364,931.52,198.4,0.213,95.9957,96.2323,0.2366,4.0043,3.7677
8185,0.004033,702.7,260.86,0.3712,95.5639,95.826,0.2621,4.4361,4.174
8186,0.004174,1002.55,188.11,0.1876,95.4086,95.6799,0.2713,4.5914,4.3201
8187,0.003491,823.13,176.93,0.2149,96.16,96.3869,0.2269,3.84,3.6131
8188,0.004109,958.43,298.72,0.3117,95.48,95.7471,0.2671,4.52,4.2529
8189,0.003789,817.98,155.6,0.1902,95.8317,96.078,0.2463,4.1683,3.922
8190,0.003775,814.36,235.72,0.2895,95.8478,96.0932,0.2454,4.1522,3.9068
8191,0.003166,767.79,273.72,0.3565,96.5179,96.7236,0.2058,3.4821,3.2764
8192,0.003813,868.65,197.75,0.2277,95.8061,96.0539,0.2478,4.1939,3.9461
8193,0.002931,812.47,266.4,0.3279,96.7755,96.9661,0.1905,3.2245,3.0339
8194,0.003644,682.95,265.77,0.3892,95.9912,96.2281,0.2369,4.0088,3.7719
8195,0.003458,815.98,249.22,0.3054,96.1957,96.4205,0.2248,3.8043,3.5795
8196,0.003273,1005.7,156.92,0.156,96.4,96.6127,0.2127,3.6,3.3873
8197,0.003622,916.56,195.88,0.2137,96.0158,96.2512,0.2354,3.9842,3.7488
8198,0.004035,876.96,219.72,0.2505,95.5618,95.8241,0.2623,4.4382,4.1759
8199,0.003681,990.99,154.82,0.1562,95.9504,96.1897,0.2393,4.0496,3.8103
8200,0.004179,887.83,279.94,0.3153,95.4027,95.6743,0.2717,4.5973,4.3257
8201,0.003784,836.71,245.41,0.2933,95.838,96.0839,0.2459,4.162,3.9161
8202,0.004049,791.73,291.86,0.3686,95.5463,95.8094,0.2632,4.4537,4.1906
8203,0.004096,822.3,226.23,0.2751,95.4944,95.7606,0.2662,4.5056,4.2394
8204,0.002893,750.11,294.45,0.3925,96.8175,97.0056,0.1881,3.1825,2.9944
8205,0.003459,997.66,217.92,0.2184,96.1955,96.4203,0.2248,3.8045,3.5797
8206,0.00347,726.27,221.82,0.3054,96.1835,96.4091,0.2255,3.8165,3.5909
8207,0.003117,779.87,151.68,0.1945,96.5714,96.774,0.2026,3.4286,3.226
8208,0.004088,783.91,247.57,0.3158,95.5034,95.7691,0.2657,4.4966,4.2309
8209,0.003705,929.89,291.76,0.3138,95.9246,96.1655,0.2408,4.0754,3.8345
8210,0.002932,889.69,281.93,0.3169,96.7752,96.9657,0.1906,3.2248,3.0343
8211,0.003975,758.04,271.41,0.358,95.6272,95.8856,0.2584,4.3728,4.1144
8212,0.003377,990.2,177.72,0.1795,96.2858,96.5053,0.2195,3.7142,3.4947
8213,0.003129,786.31,285.27,0.3628,96.5586,96.7619,0.2034,3.4414,3.2381
8214,0.002932,865.05,247.32,0.2859,96.775,96.9656,0.1906,3.225,3.0344
8215,0.003234,771.27,194.48,0.2522,96.4426,96.6528,0.2102,3.5574,3.3472
8216,0.004161,976.69,190.61,0.1952,95.4231,95.6935,0.2705,4.5769,4.3065
8217,0.003737,907.17,173.6,0.1914,95.8891,96.132,0.2429,4.1109,3.868
8218,0.003191,954.89,263.09,0.2755,96.4896,96.697,0.2074,3.5104,3.303
8219,0.00281,884.31,215.88,0.2441,96.9087,97.0914,0.1827,3.0913,2.9086
8220,0.003291,984.11,163.63,0.1663,96.3794,96.5933,0.2139,3.6206,3.4067
8221,0.003736,855.02,248.61,0.2908,95.8908,96.1336,0.2428,4.1092,3.8664
8222,0.004172,821.62,191.09,0.2326,95.411,95.6822,0.2712,4.589,4.3178
8223,0.003658,875.83,165.46,0.1889,95.9765,96.2142,0.2378,4.0235,3.7858
8224,0.003493,745.42,230.87,0.3097,96.1577,96.3848,0.227,3.8423,3.6152
8225,0.003789,985.07,220.12,0.2235,95.8317,96.078,0.2463,4.1683,3.922
8226,0.003248,962.48,170.14,0.1768,96.4273,96.6384,0.2111,3.5727,3.3616
